4372617A795F436C696D6265720000C0CBE7EA	Crazy Climber (USA) (Proto 1) (2000-09-22)
4372617A795F436C696D6265720000C0CB1F45	Crazy Climber (USA) (Proto 2) (2000-11-21)
43524F430000000000000042524345C02374B1	Croc (USA, Europe)
43524F4320320000000000424B3245C0E9E02D	Croc 2 (USA, Europe)
43204320524143494E472041524C5080D47961	Cross Country Racing (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)
43524F53532D48204D4F4E4243384AC0408872	Cross Hunter - Monster Hunter Version (Japan)
43524F53532D48205452454243374AC0409B66	Cross Hunter - Treasure Hunter Version (Japan)
43524F53532D48205800004243394AC0D1C3D7	Cross Hunter - X Hunter Version (Japan)
43524E2045584F5449434142584F45C01DA344	Cruis'n Exotica (USA)
4352595354414C4953000041594A45C0884796	Crystalis (USA)
435542495820524E52000042435845C0A94DAB	Cubix - Robots for Everyone - Race 'n Robots (USA) (En,Fr,De,Es,It)
435942455254494745520042435445C0583F3C	CyberTiger (USA, Europe)
4B55524F204348414E000042534B4AC0B88BCD	Cyborg Kuro-chan - Devil Fukkatsu (Japan)
4B55524F204348414E20324253424AC06F0514	Cyborg Kuro-chan 2 - White Woods no Gyakushuu (Japan)
444121444121444121205442444F4AC0E2CC77	Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan)
44414646594441434B465041443745807DE7BD	Daffy Duck - Fowl Play (USA, Europe) (GB Compatible)
44414646594441434B46504133534A806E9F94	Daffy Duck - Subette Koron de Oogane Mochi (Japan) (GB Compatible)
504F594F4E27532044554E47454F4E80668C16	Daikaijuu Monogatari - Poyon no Dungeon Room (Japan) (SGB Enhanced) (GB Compatible)
504F594F4E2753442D32004250324AC0A8B89A	Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan)
